merge_id	annotation.TG	distanceToTSS.TG	score.TG	signalValue.TG	pValue.TG	qValue.TG	annotation.WT	distanceToTSS.WT	score.WT	signalValue.WT	pValue.WT	qValue.WT
chr10:127147375:127148389	Promoter (<=1kb)	0	1000	20.9599	-1	-1	NA	NA	NA	NA	NA	NA
chr10:127871096:127871981	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	164.5312	-1	-1
chr10:127871120:127872255	Promoter (<=1kb)	0	1000	52.61543	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128138808:128139679	Promoter (<=1kb)	0	1000	48.03849	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128139017:128139618	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	96.7401	-1	-1
chr10:128204035:128205009	Promoter (<=1kb)	0	1000	29.63991	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128334418:128334992	Promoter (<=1kb)	0	1000	27.1153	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128334526:128334892	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	21.19127	-1	-1
chr10:128338249:128338776	NA	NA	NA	NA	NA	NA	Exon (ENSMUST00000242393.1/ENSMUSG00000119994.1, exon 4 of 4)	3166	1000	34.6568	-1	-1
chr10:128401737:128402415	Promoter (<=1kb)	0	1000	19.90998	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128462284:128462815	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	20.26134	-1	-1
chr10:128462416:128462905	Promoter (<=1kb)	0	1000	19.9804	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128509486:128510362	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	289.667	-1	-1
chr10:128509586:128510214	Promoter (<=1kb)	0	1000	60.2353	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128583372:128584464	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	66.93257	-1	-1
chr10:128583411:128584545	Promoter (<=1kb)	0	1000	31.07244	-1	-1	NA	NA	NA	NA	NA	NA
chr10:128641030:128641837	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	244.246	-1	-1
chr10:128641080:128641650	Promoter (<=1kb)	0	1000	66.2096	-1	-1	NA	NA	NA	NA	NA	NA
chr10:130430309:130430820	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	-1735	1000	51.41781	-1	-1
chr10:13199598:13200517	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	118.8479	-1	-1
chr10:13199941:13200303	Promoter (<=1kb)	0	1000	21.42405	-1	-1	NA	NA	NA	NA	NA	NA
chr10:13840221:13840938	Promoter (<=1kb)	475	1000	16.50412	-1	-1	NA	NA	NA	NA	NA	NA
chr10:13858494:13858979	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000187083.7/ENSMUSG00000015501.11, intron 1 of 12)	15726	1000	33.6829	-1	-1
chr10:13858580:13859070	Intron (ENSMUST00000187083.7/ENSMUSG00000015501.11, intron 1 of 12)	15812	1000	16.65979	-1	-1	NA	NA	NA	NA	NA	NA
chr10:14580853:14581409	Promoter (<=1kb)	0	1000	16.46758	-1	-1	NA	NA	NA	NA	NA	NA
chr10:19467347:19467937	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	29.3512	-1	-1
chr10:19467397:19467830	Promoter (<=1kb)	0	1000	26.08401	-1	-1	NA	NA	NA	NA	NA	NA
chr10:20767257:20767624	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	18.2966	-1	-1
chr10:21476795:21477346	Intron (ENSMUST00000249401.1/ENSMUSG00000050844.7, intron 2 of 2)	7713	1000	14.50478	-1	-1	NA	NA	NA	NA	NA	NA
chr10:21476893:21477322	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000249401.1/ENSMUSG00000050844.7, intron 2 of 2)	7811	1000	31.1484	-1	-1
chr10:21876490:21876853	NA	NA	NA	NA	NA	NA	Distal Intergenic	4000	1000	18.33154	-1	-1
chr10:21934371:21934736	Promoter (<=1kb)	0	1000	17.28535	-1	-1	NA	NA	NA	NA	NA	NA
chr10:22606857:22608040	Promoter (<=1kb)	0	1000	31.84464	-1	-1	NA	NA	NA	NA	NA	NA
chr10:22607206:22608181	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	37.4022	-1	-1
chr10:24745623:24745977	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	25.777	-1	-1
chr10:29188923:29189604	Promoter (<=1kb)	0	1000	26.6108	-1	-1	NA	NA	NA	NA	NA	NA
chr10:30494109:30494714	Promoter (<=1kb)	0	1000	26.5941	-1	-1	NA	NA	NA	NA	NA	NA
chr10:39536722:39537076	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	-1009	1000	17.90632	-1	-1
chr10:39607235:39608192	Promoter (<=1kb)	0	1000	24.76473	-1	-1	NA	NA	NA	NA	NA	NA
chr10:40064807:40065322	NA	NA	NA	NA	NA	NA	Distal Intergenic	-5119	1000	27.4692	-1	-1
chr10:40204124:40204534	NA	NA	NA	NA	NA	NA	Distal Intergenic	-5413	1000	21.9175	-1	-1
chr10:41685572:41686575	Promoter (<=1kb)	0	1000	25.17761	-1	-1	NA	NA	NA	NA	NA	NA
chr10:42738313:42738840	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1409	1000	44.293	-1	-1
chr10:42863880:42864465	NA	NA	NA	NA	NA	NA	Distal Intergenic	-46524	1000	20.34145	-1	-1
chr10:43618368:43618986	Promoter (<=1kb)	97	1000	19.08827	-1	-1	NA	NA	NA	NA	NA	NA
chr10:43777329:43778003	Promoter (<=1kb)	0	1000	23.72277	-1	-1	NA	NA	NA	NA	NA	NA
chr10:44144185:44144652	Promoter (<=1kb)	0	1000	29.6422	-1	-1	NA	NA	NA	NA	NA	NA
chr10:45165731:45166285	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-211	1000	29.7913	-1	-1
chr10:52041071:52041851	NA	NA	NA	NA	NA	NA	Exon (ENSMUST00000219173.2/ENSMUSG00000019893.14, exon 9 of 45)	-23493	1000	48.5347	-1	-1
chr10:52041183:52042180	Exon (ENSMUST00000219173.2/ENSMUSG00000019893.14, exon 8 of 45)	-23164	1000	22.12804	-1	-1	NA	NA	NA	NA	NA	NA
chr10:52293445:52293992	Promoter (<=1kb)	0	1000	19.39201	-1	-1	NA	NA	NA	NA	NA	NA
chr10:5773636:5774521	Promoter (<=1kb)	0	1000	18.14731	-1	-1	NA	NA	NA	NA	NA	NA
chr10:58091002:58091722	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	99.3838	-1	-1
chr10:58091080:58091564	Promoter (<=1kb)	0	1000	26.7568	-1	-1	NA	NA	NA	NA	NA	NA
chr10:58158380:58159562	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	20.75863	-1	-1
chr10:58158723:58159660	Promoter (<=1kb)	0	1000	36.24253	-1	-1	NA	NA	NA	NA	NA	NA
chr10:59715115:59715973	Promoter (<=1kb)	0	1000	14.99505	-1	-1	NA	NA	NA	NA	NA	NA
chr10:59838581:59839227	Promoter (<=1kb)	0	1000	40.9538	-1	-1	NA	NA	NA	NA	NA	NA
chr10:59838590:59839330	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	146.4078	-1	-1
chr10:61288405:61288923	Promoter (<=1kb)	0	1000	22.0581	-1	-1	NA	NA	NA	NA	NA	NA
chr10:61311427:61311982	Promoter (<=1kb)	0	1000	24.94946	-1	-1	NA	NA	NA	NA	NA	NA
chr10:61371871:61372391	Intron (ENSMUST00000049242.9/ENSMUSG00000037151.9, intron 3 of 4)	-25507	1000	17.01386	-1	-1	NA	NA	NA	NA	NA	NA
chr10:61484081:61484657	Promoter (<=1kb)	0	1000	18.02513	-1	-1	NA	NA	NA	NA	NA	NA
chr10:62074919:62075402	NA	NA	NA	NA	NA	NA	Distal Intergenic	-7889	1000	42.8857	-1	-1
chr10:62074988:62075374	Distal Intergenic	-7958	1000	21.1929	-1	-1	NA	NA	NA	NA	NA	NA
chr10:62437698:62438143	Promoter (<=1kb)	0	1000	14.94452	-1	-1	NA	NA	NA	NA	NA	NA
chr10:62486773:62487588	Promoter (<=1kb)	0	1000	19.57395	-1	-1	NA	NA	NA	NA	NA	NA
chr10:62627663:62628287	Promoter (<=1kb)	0	1000	19.10878	-1	-1	NA	NA	NA	NA	NA	NA
chr10:62815927:62816335	Promoter (<=1kb)	0	1000	14.31251	-1	-1	NA	NA	NA	NA	NA	NA
chr10:62859649:62860136	Promoter (<=1kb)	0	1000	14.70273	-1	-1	NA	NA	NA	NA	NA	NA
chr10:63079378:63079852	Promoter (<=1kb)	0	1000	19.62449	-1	-1	NA	NA	NA	NA	NA	NA
chr10:67384629:67385531	Promoter (<=1kb)	0	1000	36.24468	-1	-1	NA	NA	NA	NA	NA	NA
chr10:67384944:67385685	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-46	1000	71.0976	-1	-1
chr10:67938787:67939417	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000219238.2/ENSMUSG00000019947.11, intron 8 of 9)	33039	1000	29.3829	-1	-1
chr10:69364519:69365228	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000218194.2/ENSMUSG00000069601.15, intron 2 of 2)	-4374	1000	48.1532	-1	-1
chr10:69761082:69761628	Promoter (<=1kb)	0	1000	21.02353	-1	-1	NA	NA	NA	NA	NA	NA
chr10:69931001:69931773	Promoter (1-2kb)	-1178	1000	15.152	-1	-1	NA	NA	NA	NA	NA	NA
chr10:71183356:71183940	Promoter (<=1kb)	0	1000	41.809	-1	-1	NA	NA	NA	NA	NA	NA
chr10:71183423:71183941	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	37.769	-1	-1
chr10:75868158:75868709	Promoter (<=1kb)	0	1000	23.7676	-1	-1	NA	NA	NA	NA	NA	NA
chr10:76252559:76253248	Promoter (<=1kb)	0	1000	21.17762	-1	-1	NA	NA	NA	NA	NA	NA
chr10:76797695:76798107	Promoter (<=1kb)	0	1000	15.81597	-1	-1	NA	NA	NA	NA	NA	NA
chr10:77351190:77351778	Promoter (<=1kb)	0	1000	30.1269	-1	-1	NA	NA	NA	NA	NA	NA
chr10:77417292:77418492	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	47.6252	-1	-1
chr10:77417313:77418128	Promoter (<=1kb)	0	1000	27.9646	-1	-1	NA	NA	NA	NA	NA	NA
chr10:77441913:77442564	Promoter (<=1kb)	0	1000	19.38961	-1	-1	NA	NA	NA	NA	NA	NA
chr10:77442064:77442455	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	17.88273	-1	-1
chr10:77457760:77458562	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	357.075	-1	-1
chr10:77457852:77458488	Promoter (<=1kb)	0	1000	60.1711	-1	-1	NA	NA	NA	NA	NA	NA
chr10:78079923:78080880	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	59.09823	-1	-1
chr10:78079956:78080824	Promoter (<=1kb)	0	1000	50.5741	-1	-1	NA	NA	NA	NA	NA	NA
chr10:78300373:78301006	Promoter (<=1kb)	0	1000	23.36174	-1	-1	NA	NA	NA	NA	NA	NA
chr10:78300410:78300956	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	21.59633	-1	-1
chr10:78410101:78411012	Promoter (<=1kb)	0	1000	37.7399	-1	-1	NA	NA	NA	NA	NA	NA
chr10:78410177:78410873	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	58.6023	-1	-1
chr10:79517050:79518098	Promoter (<=1kb)	0	1000	33.4474	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79581978:79582521	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	26.4888	-1	-1
chr10:79582038:79582605	Promoter (<=1kb)	0	1000	22.97544	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79602730:79603258	Promoter (<=1kb)	0	1000	21.95372	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79689511:79691013	Promoter (<=1kb)	0	1000	40.19102	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79689796:79691067	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	33.95227	-1	-1
chr10:79744074:79745059	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	211.6689	-1	-1
chr10:79744212:79744983	Promoter (<=1kb)	0	1000	68.3511	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79795226:79796053	Promoter (<=1kb)	0	1000	20.76886	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79815634:79815997	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-860	1000	20.40704	-1	-1
chr10:79819256:79820365	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	168.80578	-1	-1
chr10:79819360:79820407	Promoter (<=1kb)	0	1000	39.49009	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79889402:79890297	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	31.37804	-1	-1
chr10:79937479:79938529	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	34.5977	-1	-1
chr10:79937692:79938617	Promoter (<=1kb)	0	1000	23.69711	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79950105:79951492	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-145	1000	95.55388	-1	-1
chr10:79950712:79951510	Promoter (<=1kb)	-127	1000	35.7153	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79983455:79985601	Promoter (<=1kb)	0	1000	32.0544	-1	-1	NA	NA	NA	NA	NA	NA
chr10:79983500:79985120	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	37.59315	-1	-1
chr10:80100337:80101252	Promoter (<=1kb)	0	1000	17.11591	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80184112:80184561	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	29.2146	-1	-1
chr10:80184116:80184565	Promoter (<=1kb)	0	1000	17.66233	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80311247:80311948	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-238	1000	94.05	-1	-1
chr10:80311257:80311912	Promoter (<=1kb)	-274	1000	22.0989	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80413123:80413888	Promoter (<=1kb)	0	1000	26.50199	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80438525:80439216	Promoter (<=1kb)	0	1000	18.04215	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80457885:80459145	Promoter (<=1kb)	0	1000	51.51384	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80537624:80538090	Promoter (<=1kb)	0	1000	26.8435	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80633980:80634869	Promoter (<=1kb)	0	1000	25.825	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80634075:80634921	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	56.2125	-1	-1
chr10:80673612:80674265	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000053986.9/ENSMUSG00000051067.9, intron 1 of 1)	5367	1000	37.8322	-1	-1
chr10:80683818:80684381	NA	NA	NA	NA	NA	NA	Distal Intergenic	-3945	1000	16.12892	-1	-1
chr10:80736016:80737173	Promoter (<=1kb)	0	1000	87.71842	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80736105:80737227	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	288.81024	-1	-1
chr10:80964983:80965373	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	534	1000	17.50177	-1	-1
chr10:80971812:80973780	Promoter (<=1kb)	0	1000	81.25003	-1	-1	NA	NA	NA	NA	NA	NA
chr10:80971824:80973537	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	70.1171	-1	-1
chr10:81018495:81019055	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	28.5065	-1	-1
chr10:81018526:81019069	Promoter (<=1kb)	0	1000	16.73917	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81028032:81028810	Promoter (<=1kb)	642	1000	20.79987	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81029901:81030508	Promoter (<=1kb)	0	1000	22.87736	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81029954:81030550	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	42.2073	-1	-1
chr10:81156462:81157447	Promoter (<=1kb)	0	1000	26.90409	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81186033:81186919	Promoter (<=1kb)	0	1000	21.59572	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81247464:81248280	Intron (ENSMUST00000105321.10/ENSMUSG00000055053.19, intron 2 of 8)	2116	1000	29.3488	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81247654:81248303	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000105321.10/ENSMUSG00000055053.19, intron 2 of 8)	2306	1000	36.4898	-1	-1
chr10:81254425:81254944	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000105321.10/ENSMUSG00000055053.19, intron 2 of 8)	-2294	1000	17.08336	-1	-1
chr10:81260707:81261342	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1606	1000	20.501	-1	-1
chr10:81265503:81266507	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	332	1000	65.9389	-1	-1
chr10:81265531:81266393	Promoter (<=1kb)	446	1000	22.4453	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81331621:81332802	Promoter (<=1kb)	0	1000	40.43157	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81331735:81332815	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	40.17889	-1	-1
chr10:81380871:81381353	Promoter (<=1kb)	0	1000	31.229	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81395005:81395346	Promoter (<=1kb)	0	1000	17.08155	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81395572:81396219	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	244	1000	24.4787	-1	-1
chr10:81436486:81436968	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	24.6009	-1	-1
chr10:81436509:81436910	Promoter (<=1kb)	0	1000	15.22086	-1	-1	NA	NA	NA	NA	NA	NA
chr10:81441880:81442540	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	18.2894	-1	-1
chr10:81479176:81479898	Promoter (<=1kb)	0	1000	15.04151	-1	-1	NA	NA	NA	NA	NA	NA
chr10:82458542:82459619	Promoter (<=1kb)	0	1000	48.15806	-1	-1	NA	NA	NA	NA	NA	NA
chr10:82458582:82459877	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	50.0384	-1	-1
chr10:82465271:82466131	Promoter (<=1kb)	0	1000	32.2356	-1	-1	NA	NA	NA	NA	NA	NA
chr10:83484456:83484801	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	16.3349	-1	-1
chr10:84457915:84458524	Promoter (<=1kb)	0	1000	18.89726	-1	-1	NA	NA	NA	NA	NA	NA
chr10:84752563:84753808	Promoter (<=1kb)	0	1000	36.50994	-1	-1	NA	NA	NA	NA	NA	NA
chr10:84752752:84753829	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	113.4374	-1	-1
chr10:85752557:85753147	Promoter (<=1kb)	0	1000	23.86822	-1	-1	NA	NA	NA	NA	NA	NA
chr10:86520890:86521887	Promoter (<=1kb)	0	1000	19.17027	-1	-1	NA	NA	NA	NA	NA	NA
chr10:86520994:86521696	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	25.1354	-1	-1
chr10:86541003:86542175	Promoter (<=1kb)	0	1000	32.1444	-1	-1	NA	NA	NA	NA	NA	NA
chr10:86614225:86615074	Promoter (<=1kb)	0	1000	23.3781	-1	-1	NA	NA	NA	NA	NA	NA
chr10:86614292:86614947	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	37.90731	-1	-1
chr10:86629874:86630208	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000218802.2/ENSMUSG00000112743.2, intron 1 of 13)	15005	1000	15.57692	-1	-1
chr10:87982554:87983240	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	114.8584	-1	-1
chr10:87982598:87983219	Promoter (<=1kb)	0	1000	24.069	-1	-1	NA	NA	NA	NA	NA	NA
chr10:90959130:90960298	Promoter (<=1kb)	0	1000	30.11358	-1	-1	NA	NA	NA	NA	NA	NA
chr10:91017184:91017801	Promoter (<=1kb)	-7	1000	19.90214	-1	-1	NA	NA	NA	NA	NA	NA
chr10:93288929:93289690	Promoter (<=1kb)	0	1000	23.9302	-1	-1	NA	NA	NA	NA	NA	NA
chr10:93425038:93425862	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	257.961	-1	-1
chr10:93425248:93425788	Promoter (<=1kb)	0	1000	28.7683	-1	-1	NA	NA	NA	NA	NA	NA
chr10:93871549:93871964	Promoter (<=1kb)	0	1000	18.20219	-1	-1	NA	NA	NA	NA	NA	NA
chr10:93983533:93984429	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	265.95	-1	-1
chr10:93983610:93984440	Promoter (<=1kb)	0	1000	53.2459	-1	-1	NA	NA	NA	NA	NA	NA
chr10:95350577:95351253	Promoter (<=1kb)	0	1000	49.1774	-1	-1	NA	NA	NA	NA	NA	NA
chr10:98749805:98750919	Promoter (<=1kb)	0	1000	25.10771	-1	-1	NA	NA	NA	NA	NA	NA
chr11:100210280:100211348	Promoter (<=1kb)	0	1000	42.88654	-1	-1	NA	NA	NA	NA	NA	NA
chr11:100210369:100211348	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	28.14553	-1	-1
chr11:100513375:100513944	Promoter (<=1kb)	0	1000	21.3804	-1	-1	NA	NA	NA	NA	NA	NA
chr11:100682553:100682963	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000107358.9/ENSMUSG00000020919.12, intron 12 of 18)	-16927	1000	19.33875	-1	-1
chr11:100960609:100961085	Promoter (<=1kb)	0	1000	22.1573	-1	-1	NA	NA	NA	NA	NA	NA
chr11:100973179:100973702	Promoter (<=1kb)	0	1000	20.39728	-1	-1	NA	NA	NA	NA	NA	NA
chr11:101169435:101170034	Promoter (<=1kb)	0	1000	16.59644	-1	-1	NA	NA	NA	NA	NA	NA
chr11:101332806:101333699	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	208.324	-1	-1
chr11:101332911:101333555	Promoter (<=1kb)	0	1000	61.5489	-1	-1	NA	NA	NA	NA	NA	NA
chr11:101442660:101443778	Promoter (<=1kb)	0	1000	27.76398	-1	-1	NA	NA	NA	NA	NA	NA
chr11:101442779:101443554	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	25.75458	-1	-1
chr11:101623182:101624043	Promoter (<=1kb)	0	1000	28.10473	-1	-1	NA	NA	NA	NA	NA	NA
chr11:101623352:101624122	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	49.7009	-1	-1
chr11:101874974:101875737	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	25.0017	-1	-1
chr11:102056922:102057311	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000107156.9/ENSMUSG00000020922.12, intron 2 of 3)	-9692	1000	20.08579	-1	-1
chr11:102080150:102080645	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	88.1424	-1	-1
chr11:102080157:102080594	Promoter (<=1kb)	0	1000	34.2855	-1	-1	NA	NA	NA	NA	NA	NA
chr11:102298267:102299678	Promoter (<=1kb)	0	1000	47.88218	-1	-1	NA	NA	NA	NA	NA	NA
chr11:102298283:102299056	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	33.7363	-1	-1
chr11:102446999:102447500	Promoter (<=1kb)	0	1000	18.66845	-1	-1	NA	NA	NA	NA	NA	NA
chr11:102447012:102447451	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	19.0417	-1	-1
chr11:102631274:102631788	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000124025.2/ENSMUSG00000086162.2, intron 4 of 10)	8043	1000	83.3027	-1	-1
chr11:102907748:102908107	Promoter (<=1kb)	0	1000	23.358	-1	-1	NA	NA	NA	NA	NA	NA
chr11:102919021:102919596	Promoter (<=1kb)	0	1000	16.36219	-1	-1	NA	NA	NA	NA	NA	NA
chr11:103023594:103024232	Promoter (<=1kb)	0	1000	33.4662	-1	-1	NA	NA	NA	NA	NA	NA
chr11:103157690:103158796	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	26.6556	-1	-1
chr11:103157949:103158697	Promoter (<=1kb)	0	1000	21.3838	-1	-1	NA	NA	NA	NA	NA	NA
chr11:104333564:104334028	Promoter (<=1kb)	285	1000	16.54078	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106107090:106108103	Promoter (<=1kb)	0	1000	27.73166	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106107128:106107892	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	35.0421	-1	-1
chr11:106146457:106147236	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	163.739	-1	-1
chr11:106146623:106147189	Promoter (<=1kb)	0	1000	37.2213	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106163411:106164590	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	236.611	-1	-1
chr11:106163535:106164315	Promoter (<=1kb)	0	1000	45.9127	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106378434:106379182	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	33.4567	-1	-1
chr11:106378493:106379099	Promoter (<=1kb)	0	1000	17.59591	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106382187:106382639	NA	NA	NA	NA	NA	NA	Distal Intergenic	-3509	1000	38.3263	-1	-1
chr11:106382232:106382523	Distal Intergenic	-3554	1000	14.21478	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106679051:106680272	Promoter (<=1kb)	0	1000	51.95858	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106679178:106680341	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	44.74182	-1	-1
chr11:106889617:106890660	Promoter (<=1kb)	0	1000	23.57824	-1	-1	NA	NA	NA	NA	NA	NA
chr11:106890092:106890595	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	19.03187	-1	-1
chr11:108233373:108233858	Promoter (<=1kb)	-322	1000	22.06692	-1	-1	NA	NA	NA	NA	NA	NA
chr11:108233447:108233903	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-277	1000	26.2744	-1	-1
chr11:109316251:109317035	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	36.8941	-1	-1
chr11:109316329:109316991	Promoter (<=1kb)	0	1000	15.85835	-1	-1	NA	NA	NA	NA	NA	NA
chr11:109460553:109461114	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000020928.13/ENSMUSG00000020604.14, intron 13 of 13)	25973	1000	23.91192	-1	-1
chr11:111014329:111014648	NA	NA	NA	NA	NA	NA	Distal Intergenic	57339	1000	18.83754	-1	-1
chr11:111350812:111351297	NA	NA	NA	NA	NA	NA	Distal Intergenic	52049	1000	17.93675	-1	-1
chr11:113574334:113575224	Promoter (<=1kb)	0	1000	22.01138	-1	-1	NA	NA	NA	NA	NA	NA
