peak_id	WT	TG
12:110951553:110951814	1	0
12:110958372:110958883	1	0
12:111028449:111028761	1	0
12:111242948:111243192	1	0
12:111343854:111344453	1	0
12:111408943:111409260	1	0
12:111505037:111505432	1	0
12:111635059:111635290	1	0
12:111679447:111679982	1	0
12:111933112:111933626	1	0
12:112559670:112560028	1	0
12:112584507:112584901	1	0
12:112585468:112585979	1	0
12:112586380:112586717	1	0
12:112587084:112587349	1	0
12:112595937:112596210	1	0
12:112611112:112611366	1	0
12:112880249:112880514	1	0
12:112893487:112893911	1	0
12:113119615:113119902	1	0
12:116011127:116011543	1	0
12:118265778:118266128	1	0
13:3587930:3588165	1	0
13:6598082:6598370	1	0
13:13764575:13765323	1	0
13:14787514:14787946	1	0
13:14804430:14804864	1	0
13:17869106:17870154	1	0
13:17979812:17980384	1	0
13:18118350:18119156	1	0
13:18167414:18168296	1	0
13:23923777:23924007	1	0
13:24804738:24804979	1	0
13:24945572:24946375	1	0
13:25015317:25015741	1	0
13:28941904:28942327	1	0
13:28943148:28943564	1	0
13:30170071:30170387	1	0
13:30269079:30269333	1	0
13:32926675:32926927	1	0
13:32932388:32932727	1	0
13:32948390:32948762	1	0
13:32978721:32979059	1	0
13:34148557:34148838	1	0
13:34185955:34186349	1	0
13:34529236:34529588	1	0
13:36301591:36301865	1	0
13:37109899:37110139	1	0
13:37745229:37745708	1	0
13:37746678:37746954	1	0
13:38041433:38041869	1	0
13:38167818:38168052	1	0
13:38220926:38221200	1	0
13:38680084:38680345	1	0
13:40876402:40876992	1	0
13:41402944:41403382	1	0
13:42204534:42204981	1	0
13:42205410:42205628	1	0
13:43324733:43325005	1	0
13:43422415:43422633	1	0
13:43457646:43457871	1	0
13:43518802:43519397	1	0
13:43551535:43552335	1	0
13:43713011:43713917	1	0
13:44459866:44460481	1	0
13:44515110:44515368	1	0
13:44562870:44563194	1	0
13:45544576:45545019	1	0
13:45596060:45596274	1	0
13:45835912:45836170	1	0
13:46103382:46103835	1	0
13:46116956:46117166	1	0
13:46816844:46817220	1	0
13:46881349:46881738	1	0
13:46892976:46893393	1	0
13:47196639:47197294	1	0
13:47353645:47354144	1	0
13:49267482:49267903	1	0
13:49300988:49301239	1	0
13:49478327:49478720	1	0
13:51467675:51468107	1	0
13:51999680:52000123	1	0
13:52376130:52376650	1	0
13:52972971:52973212	1	0
13:53095060:53095313	1	0
13:53131172:53131473	1	0
13:53222618:53222861	1	0
13:53531326:53531583	1	0
13:54651303:54651715	1	0
13:54713131:54713476	1	0
13:54769546:54769787	1	0
13:54841569:54842510	1	0
13:54937003:54937312	1	0
13:55315709:55316272	1	0
13:55359083:55359326	1	0
13:55359580:55359923	1	0
13:55597986:55598280	1	0
13:55658627:55658921	1	0
13:55661057:55661478	1	0
13:55718757:55719253	1	0
13:55998444:55998868	1	0
13:56223766:56224112	1	0
13:56283204:56283617	1	0
13:58276781:58277215	1	0
13:59705191:59705488	1	0
13:59839371:59839617	1	0
13:59917101:59918148	1	0
13:59970767:59971173	1	0
13:60818358:60818749	1	0
13:62614444:62614811	1	0
13:62706210:62706674	1	0
13:62800851:62801351	1	0
13:62832626:62832972	1	0
13:62908469:62908682	1	0
13:63112586:63112901	1	0
13:63579090:63579363	1	0
13:63962710:63963270	1	0
13:64460186:64460761	1	0
13:64492032:64492472	1	0
13:64517965:64518622	1	0
13:65389496:65390159	1	0
13:66579484:66579978	1	0
13:66945572:66945865	1	0
13:67229380:67229677	1	0
13:67902958:67903555	1	0
13:67961492:67962441	1	0
13:68729950:68730195	1	0
13:68941352:68941616	1	0
13:73476024:73476949	1	0
13:73479151:73479450	1	0
13:73650849:73651186	1	0
13:74085602:74086410	1	0
13:74497927:74498479	1	0
13:74765433:74765800	1	0
13:77283497:77283782	1	0
13:81805829:81806254	1	0
13:81931815:81932093	1	0
13:84370110:84370446	1	0
13:85337241:85337563	1	0
13:91371812:91372238	1	0
13:91519086:91519626	1	0
13:91608487:91609047	1	0
13:91974229:91974583	1	0
13:92491296:92491567	1	0
13:92980978:92981771	1	0
13:93188843:93189148	1	0
13:93280612:93280934	1	0
13:93328398:93329243	1	0
13:93908553:93908771	1	0
13:94839174:94839395	1	0
13:96679134:96679651	1	0
13:97274457:97274744	1	0
13:97334614:97334938	1	0
13:98399466:98399884	1	0
13:99081064:99081341	1	0
13:99596072:99596602	1	0
13:100628736:100629119	1	0
13:100880618:100881328	1	0
13:101904665:101905355	1	0
13:104314841:104315410	1	0
13:109768885:109769224	1	0
13:110051273:110052256	1	0
13:111078218:111078558	1	0
13:111626283:111626645	1	0
13:112600501:112600893	1	0
13:117328833:117329123	1	0
13:117372194:117372433	1	0
13:118523440:118524077	1	0
13:120151527:120151800	1	0
13:120782565:120783048	1	0
14:4182989:4183251	1	0
14:4198420:4198748	1	0
14:4230239:4231629	1	0
14:4808690:4809410	1	0
14:5894099:5894468	1	0
14:6024477:6024764	1	0
14:6226114:6226661	1	0
14:8120489:8121009	1	0
14:8123102:8123477	1	0
14:10600587:10601129	1	0
14:20398151:20398361	1	0
14:20530172:20530491	1	0
14:20596129:20596498	1	0
14:20690785:20691040	1	0
14:20705819:20706112	1	0
14:20718390:20718998	1	0
14:20723695:20724374	1	0
14:20752681:20753416	1	0
14:21550321:21551658	1	0
14:21795213:21795605	1	0
14:21796759:21797061	1	0
14:21800418:21800898	1	0
14:21881040:21881600	1	0
14:21898957:21899195	1	0
14:22677515:22677754	1	0
14:23994025:23994555	1	0
14:24282536:24282996	1	0
14:24871321:24871552	1	0
14:25494209:25494434	1	0
14:25508871:25509609	1	0
14:25694397:25694834	1	0
14:25769454:25769861	1	0
14:25784444:25784697	1	0
14:25790430:25790708	1	0
14:25842696:25842982	1	0
14:26255787:26256438	1	0
14:26358896:26359383	1	0
14:26692252:26692693	1	0
14:30281304:30281521	1	0
14:30723270:30723763	1	0
14:30973134:30973545	1	0
14:31155820:31156212	1	0
14:31551772:31552097	1	0
14:31807431:31807672	1	0
14:31923643:31923864	1	0
14:32408281:32408529	1	0
14:32422951:32423173	1	0
14:32429751:32430057	1	0
14:32741371:32741628	1	0
14:32969782:32970000	1	0
14:34276049:34276283	1	0
14:34296088:34296361	1	0
14:34395373:34395749	1	0
14:34484697:34485106	1	0
14:36856944:36857347	1	0
14:45895628:45895862	1	0
14:45977246:45977544	1	0
14:46962389:46962627	1	0
14:47118396:47118739	1	0
14:47120123:47120432	1	0
14:47202563:47202865	1	0
14:47514247:47514636	1	0
14:48683599:48684190	1	0
14:49409324:49409698	1	0
14:51107753:51107998	1	0
14:51133560:51133805	1	0
14:51134060:51134305	1	0
14:51167892:51168132	1	0
14:52122055:52122608	1	0
14:52143341:52143590	1	0
14:52149839:52150974	1	0
14:52151266:52151920	1	0
14:52166765:52167123	1	0
14:52256981:52257597	1	0
14:52260333:52260561	1	0
14:52434394:52435195	1	0
14:52495264:52495640	1	0
14:52516448:52516925	1	0
14:54491319:54491750	1	0
14:54598158:54598806	1	0
14:54701999:54702289	1	0
14:54815090:54815413	1	0
14:54924049:54924450	1	0
14:54979730:54980225	1	0
14:55131030:55131355	1	0
14:55131791:55132007	1	0
14:55343962:55344272	1	0
14:55797944:55798421	1	0
14:55829070:55829514	1	0
14:55909011:55909807	1	0
14:55982854:55983329	1	0
14:56137364:56138104	1	0
14:56723452:56723676	1	0
14:57015762:57016373	1	0
14:57049192:57050208	1	0
14:57123548:57123998	1	0
14:57902398:57902662	1	0
14:57983399:57983717	1	0
14:58035382:58036166	1	0
14:59862031:59862265	1	0
14:59986455:59986737	1	0
14:61628094:61628330	1	0
14:61677298:61677696	1	0
14:62790200:62790412	1	0
14:63361252:63361476	1	0
14:63369670:63369934	1	0
14:64677953:64678573	1	0
14:65187107:65187805	1	0
14:65335620:65335903	1	0
14:67310049:67310466	1	0
14:67471721:67472131	1	0
14:69969945:69970247	1	0
14:70391173:70391428	1	0
14:70680844:70681289	1	0
14:70814332:70814611	1	0
14:70892126:70892496	1	0
14:70896670:70896941	1	0
14:73380471:73381129	1	0
14:73611725:73612075	1	0
14:73762221:73762892	1	0
14:73789898:73790264	1	0
14:75092719:75093091	1	0
14:75991673:75992368	1	0
14:76064291:76064743	1	0
14:76082580:76082795	1	0
14:76571680:76572082	1	0
14:76651814:76652140	1	0
14:76721173:76721444	1	0
14:76869295:76869572	1	0
14:77274061:77274333	1	0
14:77745599:77746040	1	0
14:78774136:78774818	1	0
14:79086429:79087282	1	0
14:79634869:79635682	1	0
14:79718348:79718803	1	0
14:79810041:79810280	1	0
14:87653283:87654119	1	0
14:93554944:93555171	1	0
14:99283059:99283555	1	0
14:99535896:99536129	1	0
14:103307507:103307921	1	0
14:119173829:119174039	1	0
14:120573823:120574286	1	0
14:121148052:121148742	1	0
14:122115435:122116098	1	0
14:122342328:122342566	1	0
14:122771430:122772106	1	0
14:123150252:123150672	1	0
15:4025075:4025540	1	0
15:5145865:5146305	1	0
15:5214881:5215559	1	0
15:7159125:7159566	1	0
15:9071154:9071465	1	0
15:10714639:10714854	1	0
15:10981483:10981926	1	0
15:12117396:12118461	1	0
15:12321721:12322015	1	0
15:12824524:12824995	1	0
15:25441447:25441682	1	0
15:27538001:27538403	1	0
15:27630371:27631298	1	0
15:32244667:32245002	1	0
15:34443327:34443841	1	0
15:35371165:35371664	1	0
15:35917347:35917571	1	0
15:36608020:36608405	1	0
15:36608681:36608915	1	0
15:36609565:36610085	1	0
15:36682600:36682888	1	0
15:36745873:36746251	1	0
15:36793899:36794293	1	0
15:37007645:37007986	1	0
15:38067788:38068012	1	0
15:38197770:38198023	1	0
15:38268891:38269344	1	0
15:38474013:38474310	1	0
15:38518396:38518747	1	0
15:41780194:41780412	1	0
15:43063925:43064139	1	0
15:43878039:43878252	1	0
15:44482441:44483271	1	0
15:51740556:51741219	1	0
15:54935262:54935736	1	0
15:54978311:54978648	1	0
15:55420560:55420939	1	0
15:57939223:57940192	1	0
15:57998322:57998811	1	0
15:58078447:58078661	1	0
15:58153902:58154212	1	0
15:58760671:58760966	1	0
15:58867840:58868309	1	0
15:58949888:58950114	1	0
15:59102441:59102694	1	0
15:59439352:59439582	1	0
15:61855039:61855420	1	0
15:62167127:62167383	1	0
15:62674513:62674878	1	0
15:62878576:62878911	1	0
15:64216854:64217183	1	0
15:66449297:66449536	1	0
15:68130139:68130769	1	0
15:68158821:68159065	1	0
15:68545146:68545398	1	0
15:73494885:73495172	1	0
15:73611407:73611854	1	0
15:74541253:74541527	1	0
15:74592726:74593052	1	0
15:74622210:74622645	1	0
15:75881119:75881957	1	0
15:75941427:75941737	1	0
15:76078134:76078395	1	0
15:76084148:76084948	1	0
15:76089021:76089467	1	0
15:76115122:76115337	1	0
15:76141594:76141932	1	0
15:76211458:76211742	1	0
15:76220233:76220558	1	0
15:76361446:76361664	1	0
15:76423587:76423825	1	0
15:76491577:76491867	1	0
15:76510555:76510766	1	0
15:76541075:76541696	1	0
15:76544249:76544584	1	0
15:76579490:76580196	1	0
15:76581993:76582445	1	0
15:76585412:76585900	1	0
15:76788155:76788543	1	0
15:76899142:76899437	1	0
15:76905277:76905638	1	0
15:76929844:76930267	1	0
15:78073022:78073286	1	0
15:78111875:78112144	1	0
15:78340439:78340675	1	0
15:78416154:78416387	1	0
15:78662775:78663155	1	0
15:78670844:78671082	1	0
15:78811431:78811753	1	0
15:78819026:78819414	1	0
15:78959130:78959713	1	0
15:78981775:78981998	1	0
15:78993283:78993856	1	0
15:79025289:79025758	1	0
15:79254096:79254395	1	0
15:79271557:79271945	1	0
15:79543073:79543521	1	0
15:79555297:79555508	1	0
15:79571550:79572449	1	0
15:79626369:79626610	1	0
15:79658342:79658743	1	0
15:79816680:79817094	1	0
15:79829162:79829507	1	0
15:79909594:79910342	1	0
15:79967321:79967911	1	0
15:80017183:80017792	1	0
15:80117992:80118955	1	0
15:80138983:80139879	1	0
15:80588628:80588929	1	0
15:80598537:80598915	1	0
15:80813466:80813755	1	0
15:80832702:80833044	1	0
15:80893136:80893410	1	0
15:80934096:80934365	1	0
15:80946385:80946780	1	0
15:81193907:81194499	1	0
15:81244646:81245372	1	0
15:81283559:81284382	1	0
15:81614121:81614636	1	0
15:81694958:81696476	1	0
15:81718648:81718995	1	0
15:81722941:81723275	1	0
15:81740336:81740602	1	0
15:81742443:81742685	1	0
15:81755602:81756736	1	0
15:81793480:81793796	1	0
15:81845156:81845490	1	0
15:81900345:81900909	1	0
15:82120647:82120985	1	0
15:83957847:83958180	1	0
15:84016323:84016577	1	0
15:84076153:84076872	1	0
15:84116128:84116488	1	0
15:84120094:84120318	1	0
15:84125308:84125607	1	0
15:84523904:84524358	1	0
15:84565163:84565598	1	0
15:84807351:84807661	1	0
15:84871356:84871609	1	0
15:84872355:84872599	1	0
15:85389284:85389571	1	0
15:85518689:85519104	1	0
15:85716256:85716529	1	0
15:85763339:85763617	1	0
15:86073189:86073746	1	0
15:86098385:86099181	1	0
15:88635463:88635812	1	0
15:88703535:88703967	1	0
15:88723512:88723826	1	0
15:88746014:88746254	1	0
15:88748809:88749215	1	0
15:89007150:89007426	1	0
15:89024708:89024990	1	0
15:89080322:89080889	1	0
15:89094076:89094525	1	0
15:89313279:89313870	1	0
15:90108343:90108633	1	0
15:91075887:91076243	1	0
15:96596723:96597007	1	0
15:96689161:96689461	1	0
15:96970837:96971047	1	0
15:96987466:96987741	1	0
15:97072862:97073386	1	0
15:97075712:97075939	1	0
15:97737885:97738267	1	0
15:97990950:97991754	1	0
15:98017322:98017642	1	0
15:98042945:98043825	1	0
15:98431953:98432273	1	0
15:98927912:98928148	1	0
15:99149480:99150143	1	0
15:99192978:99193285	1	0
15:99230881:99231381	1	0
15:99294762:99294989	1	0
15:99600126:99600507	1	0
15:99614353:99614669	1	0
15:99621713:99622058	1	0
15:99870324:99871061	1	0
15:100125442:100125653	1	0
15:100202088:100202731	1	0
15:100320437:100321083	1	0
15:100366435:100367353	1	0
15:100449659:100450234	1	0
15:100502978:100503222	1	0
15:100513146:100513503	1	0
15:100530574:100530801	1	0
15:100975988:100976298	1	0
15:100976543:100977311	1	0
15:101158411:101158667	1	0
15:102012534:102013039	1	0
15:102111598:102112296	1	0
15:102155501:102156164	1	0
15:102239931:102240485	1	0
15:102307947:102308296	1	0
15:102314862:102315142	1	0
15:102378615:102379829	1	0
15:102426891:102427125	1	0
15:102579184:102579608	1	0
15:102630440:102630857	1	0
15:102874752:102875215	1	0
15:103029691:103030074	1	0
15:103148241:103148665	1	0
15:103149078:103149298	1	0
16:3561560:3561785	1	0
16:3702209:3702499	1	0
16:4031885:4032202	1	0
16:4217553:4218041	1	0
16:4222508:4222863	1	0
16:4330587:4330807	1	0
16:4340876:4341438	1	0
16:4442379:4443069	1	0
16:4497587:4497886	1	0
16:4698203:4698942	1	0
16:4781640:4782465	1	0
16:4964462:4964829	1	0
16:5073582:5073962	1	0
16:6888264:6888580	1	0
16:10229777:10230000	1	0
16:10425805:10426056	1	0
16:10462143:10462605	1	0
16:10810947:10811268	1	0
16:10994101:10994314	1	0
16:11071790:11072524	1	0
16:11140235:11141041	1	0
16:11726973:11727483	1	0
16:13007715:13007975	1	0
16:13057517:13057773	1	0
16:13446370:13446796	1	0
16:13489662:13489956	1	0
16:13598488:13598752	1	0
16:13637230:13637493	1	0
16:14198818:14199165	1	0
16:16801012:16801373	1	0
16:17051100:17051731	1	0
16:17223597:17223912	1	0
16:17348473:17348797	1	0
16:18066000:18066974	1	0
16:18244911:18245421	1	0
16:18505666:18506083	1	0
16:18695200:18695635	1	0
16:19959750:19960086	1	0
16:20120664:20121612	1	0
16:20354041:20354296	1	0
16:20514899:20515304	1	0
16:21606298:21606693	1	0
16:22057700:22057970	1	0
16:22676250:22676492	1	0
16:22946443:22947041	1	0
16:23043440:23043687	1	0
16:23996211:23996427	1	0
16:24252755:24253054	1	0
16:29028737:29029370	1	0
16:29815053:29815395	1	0
16:29827450:29827893	1	0
16:29828519:29828925	1	0
16:29882657:29883152	1	0
16:29991679:29992288	1	0
16:30003640:30004153	1	0
16:30006725:30007076	1	0
16:30208940:30209265	1	0
16:30406346:30406826	1	0
16:31438884:31439197	1	0
16:32090095:32090402	1	0
16:32326401:32326612	1	0
16:32478404:32478638	1	0
16:32486255:32486524	1	0
16:32635549:32635810	1	0
16:32839660:32839879	1	0
16:33198573:33198794	1	0
16:35861236:35861636	1	0
16:35892462:35892742	1	0
16:36442334:36442578	1	0
16:36694977:36695844	1	0
16:37474331:37474877	1	0
16:37909414:37909776	1	0
16:38166851:38167601	1	0
16:38182311:38182528	1	0
16:38342750:38343309	1	0
16:38534144:38534721	1	0
16:43709881:43710558	1	0
16:43959367:43960820	1	0
16:44978987:44979261	1	0
16:45562987:45563584	1	0
16:51892154:51892582	1	0
16:55786431:55787063	1	0
16:55857863:55858410	1	0
16:55895655:55896483	1	0
16:56941542:56942385	1	0
16:58124004:58124221	1	0
16:58548250:58548497	1	0
16:59291935:59292342	1	0
16:62606905:62607410	1	0
16:70110983:70111377	1	0
16:70149945:70150330	1	0
16:76229204:76229572	1	0
16:76230284:76230595	1	0
16:76321884:76322097	1	0
16:76441238:76441786	1	0
16:76810310:76810719	1	0
16:77218907:77219302	1	0
16:84531974:84532334	1	0
16:84631518:84633367	1	0
16:87237209:87237623	1	0
16:89682644:89683014	1	0
16:90080472:90080911	1	0
16:90100783:90101232	1	0
16:90491603:90491919	1	0
16:90626718:90626992	1	0
16:90731344:90731942	1	0
16:90807861:90808444	1	0
16:90841320:90841653	1	0
16:91210062:91210408	1	0
16:91251220:91251988	1	0
16:91261466:91262044	1	0
16:91415701:91416177	1	0
16:91525371:91525805	1	0
16:91563973:91564464	1	0
16:91728381:91728867	1	0
16:91854931:91855486	1	0
16:91902620:91902902	1	0
16:92187310:92187558	1	0
16:92262761:92263436	1	0
16:92771934:92772279	1	0
16:93529800:93530311	1	0
16:93609243:93609453	1	0
16:93729548:93729940	1	0
16:94327028:94327520	1	0
16:94419399:94419725	1	0
16:95845328:95845616	1	0
16:95883893:95884231	1	0
16:95892882:95893254	1	0
16:95928743:95929466	1	0
16:96001597:96001892	1	0
16:96028147:96028394	1	0
16:97721983:97722199	1	0
16:97908412:97908632	1	0
17:3608067:3608346	1	0
17:4224396:4224926	1	0
17:4662439:4662869	1	0
17:4676439:4676868	1	0
17:5044550:5044778	1	0
17:5267531:5267913	1	0
17:5374857:5375122	1	0
17:5891628:5892229	1	0
17:6046833:6047149	1	0
17:6056299:6056679	1	0
17:6113066:6113426	1	0
17:6129749:6130294	1	0
17:7246119:7246481	1	0
17:7724090:7724332	1	0
17:8366420:8366841	1	0
17:8383999:8384234	1	0
17:8502044:8502362	1	0
17:8876463:8876865	1	0
17:10561499:10561719	1	0
17:10635973:10636211	1	0
17:10669024:10669264	1	0
17:11059019:11059268	1	0
17:13011463:13011763	1	0
17:13134981:13135245	1	0
17:13210942:13211780	1	0
17:13226663:13227085	1	0
17:13227707:13228048	1	0
17:13771302:13771513	1	0
17:14593256:14593605	1	0
17:15261603:15261839	1	0
17:15288538:15288809	1	0
17:15427489:15427801	1	0
17:15682220:15682662	1	0
17:16046843:16047386	1	0
17:17845267:17845530	1	0
17:18047921:18048653	1	0
17:21165069:21165590	1	0
17:21228883:21229768	1	0
17:23892332:23893090	1	0
17:24020580:24020884	1	0
17:24021791:24022414	1	0
17:24633497:24633870	1	0
17:24851465:24851738	1	0
17:24946675:24947039	1	0
17:24951237:24951892	1	0
17:24961326:24961598	1	0
17:25069172:25069713	1	0
17:25097018:25097344	1	0
17:25105035:25105918	1	0
17:25407602:25407836	1	0
17:25492550:25493265	1	0
17:25789618:25790270	1	0
17:25798142:25798446	1	0
17:26015433:26015907	1	0
17:26052126:26053086	1	0
17:26086729:26087209	1	0
17:26139063:26139325	1	0
17:26204761:26204995	1	0
17:26462518:26463388	1	0
17:26708241:26708556	1	0
17:26780475:26780740	1	0
17:26934715:26934928	1	0
17:26935157:26935787	1	0
17:27151844:27152389	1	0
17:27156454:27156697	1	0
17:27158475:27158815	1	0
17:27423346:27423786	1	0
17:27577502:27577779	1	0
17:27806478:27807035	1	0
17:27842442:27842782	1	0
17:28039666:28040138	1	0
17:28126605:28126846	1	0
17:28396048:28396883	1	0
17:28443117:28443356	1	0
17:28459894:28460151	1	0
17:28545687:28545951	1	0
17:28705138:28705490	1	0
17:28909734:28910382	1	0
17:28915709:28915936	1	0
17:28939795:28940041	1	0
17:28962277:28962631	1	0
17:29222902:29223181	1	0
17:29226697:29227221	1	0
17:29233107:29233502	1	0
17:29237045:29237340	1	0
17:29482917:29483133	1	0
17:29487583:29488283	1	0
17:29566661:29566921	1	0
17:29658410:29658653	1	0
17:29710882:29711123	1	0
17:29822702:29822958	1	0
17:29935604:29935974	1	0
17:30204586:30204815	1	0
17:30223767:30224081	1	0
17:30417371:30417796	1	0
17:30481216:30481709	1	0
17:31739064:31739286	1	0
17:31783755:31784155	1	0
17:31922531:31922770	1	0
17:32007325:32007837	1	0
17:32071818:32072103	1	0
17:32075026:32075462	1	0
17:32608032:32608644	1	0
17:33308233:33308817	1	0
17:33311395:33311641	1	0
17:33848111:33848329	1	0
17:33904208:33904606	1	0
17:34007632:34007863	1	0
17:34109699:34110011	1	0
17:34135236:34135474	1	0
17:34148139:34148534	1	0
17:34151080:34151928	1	0
17:34158958:34159731	1	0
17:34174693:34174966	1	0
17:34218423:34219669	1	0
17:34243287:34243721	1	0
17:34246541:34247196	1	0
17:34250570:34251089	1	0
17:34339849:34340072	1	0
17:34340794:34341731	1	0
17:34453891:34454189	1	0
17:34483987:34484336	1	0
17:34519972:34520229	1	0
17:34822730:34823618	1	0
17:34824523:34824763	1	0
17:34847208:34847449	1	0
17:34865844:34866379	1	0
17:35068660:35069325	1	0
17:35113164:35113391	1	0
17:35149949:35150526	1	0
17:35191269:35191491	1	0
17:35376856:35377109	1	0
17:35383833:35384137	1	0
17:35460777:35461469	1	0
17:35481715:35481952	1	0
